ACCESSNO,ACQVALUE,APPNOTES,APPRAISOR,AUTHORX,CALLNO,CAPTION,CATBY,CATDATE,CLASSES,COLLECTION,CONDDATE,CONDEXAM,CONDITION,CONDNOTES,CONTROLNO,COPYNO,CREATOR,CREDIT,CURVALMAX,CURVALUE,DATASET,DATE,DESCRIP,DISPVALUE,EARLYDATE,EDITION,EVENT,EXHIBITNO,EXHLABEL1,EXHLABEL2,EXHLABEL3,EXHLABEL4,EXHSTART,FLAGDATE,FLAGNOTES,FLAGREASON,GPARENT,HOMELOC,IMAGENO,INSCOMP,INSDATE,INSPHONE,INSPREMIUM,INSREP,INSVALUE,INVNBY,INVNDATE,ISBN,ISSN,LANGUAGE,LATDEG,LATEDATE,LCCN,LEGAL,LOANCOND,LOANDUE,LOANINNO,LOANNO,LOCFIELD1,LOCFIELD2,LOCFIELD3,LOCFIELD4,LOCFIELD5,LOCFIELD6,LONGDEG,MAINTCYCLE,MAINTDATE,MAINTNOTE,NOTES,OBJECTID,OBJNAME,OBJNAME2,OBJNAME3,OBJNAMES,OLDNO,OTHERNO,PARENT,PEOPLE,PHYSDESC,POLICYNO,PROVENANCE,PUBLISHER,PUBNOTES,PUBPLACE,RECAS,RECDATE,RECFROM,RELNOTES,SERIES,SERIESX,SITE,SITENO,SITESADDED,SPINELBL,STATUS,STATUSBY,STATUSDATE,STERMS,SUBJECTS,TEMPAUTHOR,TEMPBY,TEMPDATE,TEMPLOC,TEMPNOTES,TEMPREASON,TEMPUNTIL,TITLE,TITLEX,TLOCFIELD1,TLOCFIELD2,TLOCFIELD3,TLOCFIELD4,TLOCFIELD5,TLOCFIELD6,UDF1,UDF10,UDF11,UDF12,UDF13,UDF14,UDF15,UDF16,UDF17,UDF18,UDF19,UDF2,UDF20,UDF21,UDF22,UDF3,UDF4,UDF5,UDF6,UDF7,UDF8,UDF9,UPDATED,UPDATEDBY,VALUEDATE,WEBINCLUDE
OHM B 4089,0,,,,,,kmj,2010-09-12 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Lockwood, Luke Vincent",,0,0,,1921,,,0,Vol 1,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4089,book,,,,,,Documentary Artifact,,,,,Charles Scribner's Sons,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Colonial Furniture in America,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-12 12:47:00,Unknown,/ /,.F.
OHM B 4090,0,,,,,,kmj,2010-09-12 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Lockwood, Luke Vincent",,0,0,,1921,,,0,Vol 2,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4090,book,,,,,,Documentary Artifact,,,,,Charles Scribner's Sons,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Colonial Furniture in America,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-12 12:48:00,Unknown,/ /,.F.
OHM B 4091,0,,,,,,kmj,2010-09-12 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Cooper, C S and Westell W Percival",,0,0,,1909,,,0,Vol 1,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4091,book,,,,,,Documentary Artifact,,,,,J M Dent & Co,,London,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Trees and Shrubs of the British Isles,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-12 12:53:00,Unknown,/ /,.F.
OHM B 4092,0,,,,,,kmj,2010-09-12 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Cooper, C S and Westell W Percival",,0,0,,1909,,,0,Vol 2,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4092,book,,,,,,Documentary Artifact,,,,,J M Dent & Co,,London,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Trees and Shrubs of the British Isles,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-12 12:54:00,Unknown,/ /,.F.
OHM B 4080,0,,,,,,kmj,2010-09-12 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Hodgson, Mrs Willoughby",,0,0,,1913,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4080,book,,,,,,Documentary Artifact,,,,,George Bell and Son,,London,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Old English China,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-12 12:57:00,Unknown,/ /,.F.
OHM B 4071,0,,,,,,kmj,2010-09-12 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Bottomly, William Lawrence et al",,0,0,,1933,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4071,book,,,,,,Documentary Artifact,,,,,Kalkhoff Press,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Great Georgian Houses of America,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-12 13:13:00,Unknown,/ /,.F.
OHM B 4073,0,,,,,,kmj,2010-09-12 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Dodgson, Campbell",,0,0,,1937,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4073,book,,,,,,Documentary Artifact,,,,,"Minton, Balch & Co",,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,"Fine Prints of the Year: An Annual Review of Contemporary Etching, Engraving and Lithography",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-12 13:19:00,Unknown,/ /,.F.
OHM B 4074,0,,,,,,kmj,2010-09-12 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Gibson, Frank",,0,0,,,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4074,book,,,,,,Documentary Artifact,,,,,"John Lane,The Bodley Head",,London,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Charles Conder: His Life and Work,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-12 13:23:00,Unknown,/ /,.F.
OHM B 4075,0,,,,,,kmj,2010-09-12 00:00:00,,sborne Homestead Museum,/ /,,Good,,,0,"Housman, Laurence",,0,0,,1896,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4075,book,,,,,,Documentary Artifact,,,,,"Kegan Paul, Trench, Trubner & Co",,London,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Arthur Boyd Houghton,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-12 13:27:00,Unknown,/ /,.F.
OHM B 4076,0,,,,,,kmj,2010-09-12 00:00:00,,sborne Homestead Museum,/ /,,Good,,,0,"Kent, Rockwell",,0,0,,1939,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4076,book,,,,,,Documentary Artifact,,,,,Wise & Co,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,World-Famous Paintings,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-12 13:30:00,Unknown,/ /,.F.
OHM B 4095,0,,,,,,kmj,2010-09-12 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Downs, Joseph",,0,0,,1952,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4095,book,,,,,,Documentary Artifact,,,,,J M Dent & Co,,London,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,American Furniture: Queen Anne and Chippendale Periods,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-12 13:34:00,Unknown,/ /,.F.
OHM B 4087,0,,,,,,kmj,2010-09-18 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Rinder, Frank",,0,0,,1908,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4087,book,,,,,,Documentary Artifact,,,,,Otto Schulze & Co,,Edinburgh,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,D.Y. Cameron's Etchings,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 12:27:00,Unknown,/ /,.F.
OHM B 4072,0,,,,,,kmj,2010-09-18 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Goldscheider, Ludwig",,0,0,,1937,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4072,book,,,,,,Documentary Artifact,,,,,George Allen & Unwin LTD,,London,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,"Five Hundred Self-Portraits from Antique Times to the Present Day in Sculpture, Painting, Drawing and Engraving",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 12:31:00,Unknown,/ /,.F.
OHM B 4096,0,,,,,,kmj,2010-09-18 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Noguchi, Yone",,0,0,,1934,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4096,book,,,,,,Documentary Artifact,,,,,"Kegan Paul, Trench, Trubner & Co",,London,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Hiroshige,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 12:36:00,Unknown,/ /,.F.
OHM B 4097,0,,,,,,kmj,2010-09-18 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Ledoux, Louis V",,0,0,,1938,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4097,book,,,,,,Documentary Artifact,,,,,Japan Society,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,"Essay on Japanese Prints, An",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 12:40:00,Unknown,/ /,.F.
OHM B 4098,0,,,,,,kmj,2010-09-18 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Paine Jr, Robert T",,0,0,,1939,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4098,book,,,,,,Documentary Artifact,,,,,Japan Society,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Ten Japanese Paintings in the Museum of Fine Arts Boston,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 12:43:00,Unknown,/ /,.F.
OHM B 4099,0,,,,,,kmj,2010-09-18 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Bing, M. S.",,0,0,,1897,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,French,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4099,book,,,,,,Documentary Artifact,,,,,May & Motteroz,,Paris,,,,,,,,,,,Shelf,,/ /,,Auction Cataogue,,,/ /,,,,,Collection des Goncourt: Arts dew l'Extreme-Orient,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 12:50:00,Unknown,/ /,.F.
OHM B 4100,0,,,,,,kmj,2010-09-18 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Henderson, Harold G and Ledoux, Louis V",,0,0,,1939,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,French,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4100,book,,,,,,Documentary Artifact,,,,,E. Weyhe,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,"Surviving Works of Sharaku, The",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 13:00:00,Unknown,/ /,.F.
OHM B 4081,0,,,,,,kmj,2010-09-18 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Gookin, Frederick William",,0,0,,1913,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,French,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4081,book,,,,,,Documentary Artifact,,,,,Japan Society,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Japanese Colour-Prints and Their Designers,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 13:02:00,Unknown,/ /,.F.
OHM B 4069,0,,,,,,kmj,2010-09-18 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Ledoux, Louis V",,0,0,,1942,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,French,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4069,book,,,,,,Documentary Artifact,,,,,E Weyhe,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Japanese Prints of the Primitive Period in the Collection of Louis V Ledoux,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 13:06:00,Unknown,/ /,.F.
OHM B 4070,0,,,,,,kmj,2010-09-18 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Ledoux, Louis V",,0,0,,1948,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,French,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4070,book,,,,,,Documentary Artifact,,,,,E Weyhe,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Japanese Prints Buncho to Utamaro in the Collection of Louis V Ledoux,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 13:13:00,Unknown,/ /,.F.
OHM B 4101,0,,,,,,kmj,2010-09-05 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Stewart, Basil",,0,0,,1922,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4101,book,,,,,,Documentary Artifact,,,,,E P Dutton & Co,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Subjects Portayed in Japanese Colour-Prints,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 13:18:00,Unknown,/ /,.F.
OHM B 4102,0,,,,,,kmj,2010-09-05 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Morrison, Arthur",,0,0,,1911,,,0,Vol 1,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4102,book,,,,,,Documentary Artifact,,,,,T C & E C Jack,,London,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,"Painters of Japan, The",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 13:22:00,Unknown,/ /,.F.
OHM B 4103,0,,,,,,kmj,2010-09-05 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Morrison, Arthur",,0,0,,1911,,,0,Vol 2,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 7 Row 6,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4103,book,,,,,,Documentary Artifact,,,,,T C & E C Jack,,London,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,"Painters of Japan, The",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 13:23:00,Unknown,/ /,.F.
OHM B 4104,0,,,,,,kmj,2010-09-19 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Harrison, Frederic",,0,0,,1896,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6/Row 1,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4104,book,,,,,,Documentary Artifact,,,,,Macmillan & Co,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Meaning of History and Other Historical Pieces,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 13:33:00,Unknown,/ /,.F.
OHM B 4105,0,,,,,,kmj,2010-09-19 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Matthews, Brander",,0,0,,1896,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6/Row 1,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4105,book,,,,,,Documentary Artifact,,,,,Harper & Brothers,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Tales of Fantasy and Fact,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 13:36:00,Unknown,/ /,.F.
OHM B 8401,0,,,,,,kmj,2010-09-19 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Wilkins, Mary E",,0,0,,1887,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6/Row 1,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 8401,book,,,,,,Documentary Artifact,,,,,Harper & Brothers,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,"Humble Romance, A",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 13:38:00,Unknown,/ /,.F.
OHM B 4106,0,,,,,,kmj,2010-09-19 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Moore, George",,0,0,,1899,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6/Row 1,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4106,book,,,,,,Documentary Artifact,,,,,Herbert S Stone &Co,,Chicago/New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Esther Waters,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 13:40:00,Unknown,/ /,.F.
OHM B 4107,0,,,,,,kmj,2010-09-19 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Walker, Benj",,0,0,,1850,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6/Row 1,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4107,book,,,,,,Documentary Artifact,,,,,"Lippincott, Grambo & Co",,Chicago/New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Life of Rear-Admiral John Paul Jones,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 13:46:00,Unknown,/ /,.F.
OHM B 4108,0,,,,,,kmj,2010-09-19 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,1,"Jacobs, W W",,0,0,,1897,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6/Row 1,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4108,book,,,,,,Documentary Artifact,,,,,Frederick Stokes & Co,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Many Cargoes,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 13:49:00,Unknown,/ /,.F.
OHM B 4109,0,,,,,,kmj,2010-09-19 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Skeat, Rev Walter W",,0,0,,1901,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6/Row 1,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4109,book,,,,,,Documentary Artifact,,,,,Clarendon Press,,Oxford,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Notes on English Etymology,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 13:52:00,Unknown,/ /,.F.
OHM B 4110,0,,,,,,kmj,2010-09-19 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Riley, James Whitcomb",,0,0,,1886,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6/Row 1,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4110,book,,,,,,Documentary Artifact,,,,,Bowen-Merrill Co,,Indianapolis,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,"Boss Girl, The",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 13:55:00,Unknown,/ /,.F.
OHM B 4111,0,,,,,,kmj,2010-09-19 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"James, Henry",,0,0,,1905,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6/Row 1,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4111,book,,,,,,Documentary Artifact,,,,,Macmillan & Co,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,"Two Magics, The",,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 13:57:00,Unknown,/ /,.F.
OHM B 4112,0,,,,,,kmj,2010-09-19 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Bangs, John Kendrick",,0,0,,1893,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6/Row 1,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4112,book,,,,,,Documentary Artifact,,,,,R. H. Russell & Son,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Half-Hours with Jimmieboy,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 14:05:00,Unknown,/ /,.F.
OHM B 4113,0,,,,,,kmj,2010-09-19 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Frost, William Henry",,0,0,,1897,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,Rare Book Room,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4113,book,,,,,,Documentary Artifact,,,,,Charles Scribner's Sons,,New York,,,,,,,,,,,Shelf,,/ /,,First Edition Signed by author,,,/ /,,,,,Knights of the Round Table: Stories of King Arthur and the Holy Grail,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 14:11:00,Unknown,/ /,.F.
OHM B 4114,0,,,,,,kmj,2010-09-19 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Stevenson, Robert Louis",,0,0,,1893,,,0,,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,Rare Book Room,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4114,book,,,,,,Documentary Artifact,,,,,Charles Scribner's Sons,,New York,,,,,,,,,,,Shelf,,/ /,,First Edition Signed by author,,,/ /,,,,,David Balfour,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 14:14:00,Unknown,/ /,.F.
OHM B 4115,0,,,,,,kmj,2010-09-19 00:00:00,,Osborne Homestead Museum,/ /,,Good,,,0,"Godfrey, Elizabeth",,0,0,,1898,,,0,`,,0,,,,,/ /,/ / : : AM,,,8: Communication Artifact,LIBRARY Case 6/Row 1,0,,/ /,,,,0,,/ /,,,,0,0,,,,/ /,,0,,,,,,,0,,2010-09-05 00:00:00,,,OHM B 4115,book,,,,,,Documentary Artifact,,,,,Henry Holt & Co,,New York,,,,,,,,,,,Shelf,,/ /,,,,,/ /,,,,,Poor Human Nature,,,,,,,,,,,,0,0,0,0,0,/ /,/ /,,/ /,,,,,,,,,,2010-09-19 14:17:00,Unknown,/ /,.F.
